reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
3533b391-e481-4277-b4bf-6f0cd1f71fb0,Is Gol,https://play-lh.googleusercontent.com/a/ACg8ocLiX4yV1WG8iLAFy_kqV-hAilcqEaPJwuecWBgVlK1XxMMkAQ=mo,Mantul ( Mantap betull ),5,0,1.27.0,2024-07-24 14:41:10,,,1.27.0
de8240ad-33a2-4801-9bb8-0a9e811bcf27,Mos Leym,https://play-lh.googleusercontent.com/a/ACg8ocL2S6Dgv6rXsr0rykPI6MC0gLDISiWAOBgR7dfNpUXSsxz_BA=mo,"Mantap!!!! Tidak Upgred sudah bisa transfer, Jauh beda dengan DANA.",5,0,1.27.0,2024-07-24 14:40:04,,,1.27.0
0ee17a8f-4c68-4aa7-9f1f-f0724645384f,Dahlia Accessoris,https://play-lh.googleusercontent.com/a-/ALV-UjVSPMISYzyEllBbNNFUmzRR91PvuZ3csx60yKSemfPrqlF-zo99,Terima kasihhhhhhhhhhhhh,5,0,1.27.0,2024-07-24 14:37:48,,,1.27.0
8abc53c1-9845-48ac-ae2f-9842a4f08881,Joko Joko,https://play-lh.googleusercontent.com/a/ACg8ocJNWuuBGYReFYTQscJB2GQj_6xWCxs3xTOLcxO7aC-vG2ZpRw=mo,Kren skli,5,0,1.27.0,2024-07-24 14:34:38,,,1.27.0
018f1a92-f750-4c56-8755-be2688de3ffe,Chaerul Anwar,https://play-lh.googleusercontent.com/a-/ALV-UjWaz7i_4RRTq9kXRh-exla8Vz1OnCPu17v4fin8ZMfqCb2Z648,VERSI SAMPAH!!!!!!!!!! MW TRANSFER SUSAHNYE STENGAH MAMPUS!!!!! 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,1,0,1.27.0,2024-07-24 14:28:04,,,1.27.0
f1a3c6ef-9995-4a63-b912-12a49ff4c8cc,Putri Aulia,https://play-lh.googleusercontent.com/a/ACg8ocJuaGmLLOwa7hzx-lXpRk7FXVgc56K1dYoha575nv5rmRl4=mo,becanda masbro tpi engga si masi ribet and banyak lag untung ud berkembang,4,1,1.27.0,2024-07-24 14:22:34,"Mohon maaf, Kak Putri. Agar bisa menggunakan GoPay, pastikan saldo cukup, masukkan PIN GoPay yang benar, dan gunakan aplikasi terbaru. Jika masih bermasalah, laporkan melalui menu Bantuan > ketik ""Saya tidak dapat menggunakan GoPay"" > isi formulir dan cantumkan kode psr-24-106-0926-25565 di bagian ""Ceritakan lebih lanjut"". ^Tria",2024-04-15 09:26:36,1.27.0
749a4732-4f50-451a-bf23-120ea3877e03,Alawi wiigz,https://play-lh.googleusercontent.com/a/ACg8ocJc-fk_SMeRFaDyMf5Jibkyer7gY2Su0Rdzzi8vgUdtDGJgSw=mo,Bagus saya suka,5,0,1.27.0,2024-07-24 14:22:09,,,1.27.0
ca37adb0-d4b6-4d2c-b3bc-9f7a1052e731,mama cantik,https://play-lh.googleusercontent.com/a-/ALV-UjVroOa8I_otCA_QBrSU7AP4a3L0oC4n_n9XP-lsprMPlDLYodm_,Aplikasi go-pay sangat bagus sangat membantu untuk transaksi beli pulsa transfer dan lain-lain,5,1,1.27.0,2024-07-24 14:10:47,,,1.27.0
a4506236-307d-4345-9580-b20adc453e19,Septia tri Sugestiyaningsih,https://play-lh.googleusercontent.com/a/ACg8ocJCf7LhAepkjgGvzYMOk6mgBl-FdazXxWtoXdrdMREZMezwpw=mo,Ok,5,0,1.27.0,2024-07-24 14:08:38,,,1.27.0
36519732-0465-4704-b9b5-5fa9cc890148,alex andrias,https://play-lh.googleusercontent.com/a/ACg8ocICNEHwKfHSAJoQL1wupuZNGFF6d3pOtKk_1L5kLlRGPadOgA=mo,Gopay pinjam tidak bisa...,1,0,1.27.0,2024-07-24 14:03:58,"Hai Kak Alex, mohon maaf atas ketidaknyamanan yang kamu alami terkait GoPay Pinjam. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@findaya.com dan cantumkan kode psr-24-177-1018-28610 di subjek email, ya. ^Ve",2024-06-25 10:18:47,1.27.0
80aca85f-05ca-4706-9b59-2609e495b949,Bigbos More,https://play-lh.googleusercontent.com/a-/ALV-UjVHNvMEz0No0FcWz8Cj3_akftr-a-cjyeo5-kQl-ZPdV6bCWRzZ9Q,Boleh juga,5,0,1.27.0,2024-07-24 14:00:40,,,1.27.0
a5f779e5-a346-4782-9c28-e3211ab4de65,Yusuf Vanhelen,https://play-lh.googleusercontent.com/a-/ALV-UjU5tTF7IGbT4QLZPDS9UCdefXYxF9YeMBhnb_LxT73__MWNajyY,Aplikasi mantap,5,0,1.27.0,2024-07-24 13:51:41,,,1.27.0
b41e114e-f7c7-4655-a3b4-f418bf5918bc,Sumar Yono,https://play-lh.googleusercontent.com/a/ACg8ocJvZ36YfsZ5RJR3Qu73qWXdtqLZppdYtKeG6KJv6eiwiFUkvg=mo,mantap,5,0,1.24.1,2024-07-24 13:49:07,,,1.24.1
e243111b-8b0e-427a-b815-3c86b6e9e3de,Muhamad Sukirno,https://play-lh.googleusercontent.com/a/ACg8ocLwTrzLU9yDbsa6zX5FAezSTGIRaXEsABtzVz50o-EWU4osXQ=mo,Siip,5,0,,2024-07-24 13:48:24,,,
c1fbb53e-441a-4306-9965-b1e5acad4109,Andy Agustiardi,https://play-lh.googleusercontent.com/a/ACg8ocKkXa4gaX59GTNfYyRe_dzTzx6duHdeBWXdscH7ASHC62BQLA=mo,"Aplikasi bagus, jdi enak mau transfer",5,1,1.27.0,2024-07-24 13:46:34,,,1.27.0
b7fcca76-b42d-4a7c-896c-e3c1a3491f17,Hannn 123,https://play-lh.googleusercontent.com/a/ACg8ocI5olb1l-oBHcYrrI0-cd6Dw2NlSSqOGeHrOnuvi_Wbcbm1dA=mo,Aplikasi jelek sering gangguan,1,0,1.27.0,2024-07-24 13:44:24,,,1.27.0
58a07714-759b-47c9-879f-f787761fb781,Dewi Sembiring,https://play-lh.googleusercontent.com/a-/ALV-UjXkGoDx5Uo6ghYT7XaE92-WZrxmmvzOXrNYgPtTEJLYnAFCXpU,mantap.,5,0,1.21.0,2024-07-24 13:44:03,,,1.21.0
139afe7e-9580-40af-a304-290748f07b34,Rafasya Rafa,https://play-lh.googleusercontent.com/a-/ALV-UjU-H_knWAZIjkJBdLmMcmF9TZ-R-VAlB4Ih5IL4wyM27K9wse4,Sangat bagus,5,0,1.27.0,2024-07-24 13:41:14,,,1.27.0
fef67dba-d894-4807-86d7-9323378b6a0b,lukman,https://play-lh.googleusercontent.com/a/ACg8ocKmHJU6p-RUYo5cH--vFuzonZcDjhEm_Y7TwtfJZkzEYfwzNQ=mo,Mantap,5,0,1.27.0,2024-07-24 13:41:06,,,1.27.0
88c6074d-69c1-4dc4-abac-0aa298c03489,kiky yanuar,https://play-lh.googleusercontent.com/a/ACg8ocLTPtXJMldmAEeNPDXeDkNhGCUPVPIgf5M5e5MZXDH9A8pE8g=mo,"Saya transfer saldo ke bank terus status Berhasil. Tapi di bank tujuan nya ga da masuk saldo nya. Komplen malah d jawa ama both jawaban nya itu itu aja.sampai sekarang belum masuk ni transferan,balik lagi ke saldo gopay pun tidak..E money sebesar gopay pelayanan nya gini amat Saya kasih bintang 1 kalo sdh kembali atau sudah masuk trnsferan saya saya rubah rate nya Kecewa uang saya ilang . Susah cari uang jaman sekarang malah se enak na hilang. Komplen gitu terus jawaban both .",1,27,1.27.0,2024-07-24 13:39:17,"Hai Kak Kiky, mohon maaf atas ketidaknyamanannya. Jika masih mengalami keluhan, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-24-206-1502-25279 pada subject email dan cantumkan nomor laporan sebelumnya serta ceritakan kembali detail permasalahannya. Kami tunggu detail laporan kamu ya. ^Oca",2024-07-24 15:02:49,1.27.0
a843dd91-8d30-41a8-bbab-10b69372f669,Agung Hariono,https://play-lh.googleusercontent.com/a-/ALV-UjVCcqqIrsnRsUtDV1vgmga9OlnuzrVFsgN6SzFEb1JfexMiuRi_,Ok banget,5,0,1.27.0,2024-07-24 13:37:28,,,1.27.0
1b14e67f-cf6a-4919-9f89-7f58ec0ea10f,kakay lolangion,https://play-lh.googleusercontent.com/a-/ALV-UjW8rwEqirER5JUPzcepgQRxJz0K-olwRDDB95zLGJjAOE89I8AX,Sangat bagus,5,0,1.27.0,2024-07-24 13:33:18,,,1.27.0
dc5d4a70-5a81-4b95-97a7-2c790e18c61b,jeki armando simanjuntak,https://play-lh.googleusercontent.com/a/ACg8ocJSd49HAON9aKt2nhkIJfUzV80qDBz_N1L9_Lg8gLs-Qh-N0Rk=mo,aplikasi go pinjam selalu gagal saat pengajuan.,1,0,1.27.0,2024-07-24 13:29:27,"Hai Kak Jeki, mohon maaf atas ketidaknyamanan yang kamu alami terkait GoPay Pinjam. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@findaya.com dan cantumkan kode psr-24-206-1458-40177 di subjek email, ya. ^Oca",2024-07-24 14:59:02,1.27.0
90962dcf-09fe-4238-9aab-b3eda87ee689,Al Riverrino,https://play-lh.googleusercontent.com/a/ACg8ocIABq0IlbvlMtOd0lLG1uPxLYj0-WChtS7Zl7bEvpCaBccDNA=mo,Beri rating aplikasi ini untuk ponsel,5,0,1.27.0,2024-07-24 13:27:58,,,1.27.0
b2e73838-2270-471f-b1f1-14f67edc0240,Zulius Eka Prahara,https://play-lh.googleusercontent.com/a-/ALV-UjU11OWNAuk7icOLLtEidHC0iWv-m-IkyFS8tFgfpRSeooIgDgg,Pelayanan yg bagus,5,0,1.27.0,2024-07-24 13:26:55,,,1.27.0
208aa65a-a35b-488f-92b7-ddd0870b4546,Risky AT,https://play-lh.googleusercontent.com/a/ACg8ocKvGXAsIMOUCzT9ReC65jL7rpR-oenILvyvN3lyP03kZNYQXw=mo,Bagus dan mudah danbanyak promo juga good pokoknya,5,0,1.24.1,2024-07-24 13:17:44,,,1.24.1
930cab42-2559-436b-9c5f-b14a37fa8c90,Eko priyanto,https://play-lh.googleusercontent.com/a/ACg8ocKtx9byhxgPAFloiRpTpu4CPaveeYtM1vLI67Nap5k_eeVAug=mo,bagus pelayanan nya,5,0,1.27.0,2024-07-24 13:17:25,,,1.27.0
3b0c754f-334d-466a-a7b7-bb4d34010c93,Jekky Effendy,https://play-lh.googleusercontent.com/a/ACg8ocKIw23qlfsEJ0R7YsCDJoUxEVaWUyJc7zU8sY75XQRh_yztcPM=mo,ranca bana,5,0,1.27.0,2024-07-24 13:13:04,,,1.27.0
9f30d959-14b0-4a7c-8d20-00ea3f5724ad,WAHYUDHI YUDHI,https://play-lh.googleusercontent.com/a/ACg8ocLKloLQ27gYgOG9THhnitYGklFPCEZcJ8ObQkm-NlA1VwCoNw=mo,Bagus,5,0,1.27.0,2024-07-24 13:11:44,,,1.27.0
14ee0d59-07dc-4e02-9a57-3a6278884265,Baskoro Prihadi,https://play-lh.googleusercontent.com/a/ACg8ocICPxpH6TQsH5sBiHQKIo0P7dlkYFMDwbTE3RbDZDRi1b9Oqg=mo,Oke,5,0,1.27.0,2024-07-24 13:04:47,,,1.27.0
2ae377eb-9bd6-417f-a419-0a13ef6c3032,woro iswarawj,https://play-lh.googleusercontent.com/a-/ALV-UjVv8CkdFun3KuVv5OTS6ovwvSWKWpBXyKuXY3a6ZdJTEwwhnsRd,oke banget,5,0,1.27.0,2024-07-24 13:04:00,,,1.27.0
c57f3b69-1f1a-42d4-a1c3-011eba68eb37,viza Putri,https://play-lh.googleusercontent.com/a-/ALV-UjX-ObN889Pd9JAuddgrhcxHxoyZ1Dak_xH78qZhSP2i-st5xTo,"Dompet yang membagongkan,sering banget eror kalo mau tarik tunai cm mentok diproses aja,ga muncul kode, ditambah sekarang ada biaya admin 5000 jika tarik tunai,biaya admin serba mahal mending pakai dana.",1,0,,2024-07-24 12:59:15,,,
2b216807-2fa1-4c1a-a92e-68db48bae51a,Muhammad Zaenal (Ahmad Zaenal),https://play-lh.googleusercontent.com/a-/ALV-UjVtub7LvgeNsGHp9mqNVEaSk5q5S4nvBWvo17AoSqgj6aHkkCTg,Aman,5,0,1.27.0,2024-07-24 12:58:29,,,1.27.0
44f728cf-8d61-47f3-b386-24748dbe7a13,Nay tira,https://play-lh.googleusercontent.com/a/ACg8ocLmSKGp_bgb5uFBoI5b9X9CA-ODtxTrQulHSvR_p1DAsTGAqw=mo,Thanx u gopay....,5,0,1.27.0,2024-07-24 12:56:25,,,1.27.0
2d47963b-c6e2-4fc4-94c4-e6b68fd35775,Jaini Jaini,https://play-lh.googleusercontent.com/a/ACg8ocJmPvsdh2uvE0txzgWA9Myi5Vk-kBD-x-Bwlls-P3C1lzCBsw=mo,Cepet,5,0,1.27.0,2024-07-24 12:50:49,,,1.27.0
a99ad0a9-b559-4ec7-9013-0d9c007b64f2,Ahmad Amat d,https://play-lh.googleusercontent.com/a/ACg8ocIUhsWTtSn0idPDrTZYg2BFu_TTKn4vtjNwLh2wcfyIVK_e-w=mo,Bagus sekali,4,0,,2024-07-24 12:49:58,,,
b91c8156-843e-4d59-b9d1-5bafbd5a1a83,Imam Shobari,https://play-lh.googleusercontent.com/a-/ALV-UjXz8btKEdZyeTjTFxtoX5mXcKoXBOoyOMAMMIiwvaHHScr0nKRv,oke,5,0,1.27.0,2024-07-24 12:48:43,,,1.27.0
6f995bd6-9503-4ca9-9688-038ff0bb1a79,Fanz Akbar,https://play-lh.googleusercontent.com/a/ACg8ocK1aGIruIv05F2DhHpH1aor87DnqYv27a006YJvIS9kBhVasw=mo,Verifikasi butut,1,0,1.27.0,2024-07-24 12:47:25,"Mohon maaf, Kak Akbar. Saat login, tunggu 30 detik untuk menerima kode OTP. Setelah itu, klik 'Kirim ulang kode OTP' untuk minta kode OTP baru. Jika kamu masih tidak bisa login, silakan laporkan melalui email ke customerservice@gopay.co.id dengan mencantumkan kode psr-24-206-1448-03304 di subjek email. ^Oca",2024-07-24 14:48:22,1.27.0
55d2c180-dc8c-4b76-9d57-83184a162a11,Adelia Adelia,https://play-lh.googleusercontent.com/a-/ALV-UjWCQXzFelPPHJTvj1tDxg8l4ZvdPAwtOYULMdzISITgjF0FnVX4,sangat puass,5,0,1.14.0,2024-07-24 12:46:30,,,1.14.0
ff8deaf1-9f7c-4af0-ad24-5ab6283e48d2,Yasiman 88,https://play-lh.googleusercontent.com/a-/ALV-UjV12uHd_UnoKI9SMy7Sf1gy52qUyLUEfWexjVznIVLxYBSFvmb8,Sangat bagus NE.. But transfer jadi lebih Mudah NE.,5,0,,2024-07-24 12:46:03,,,
de695102-2b81-40d1-8cc9-51745d5e8b51,Wahyuharyadi Jombang,https://play-lh.googleusercontent.com/a/ACg8ocLVQEiaiDrxHhpe9r7YYguSvk86PmE-u668-Qa-gRttxfDTbw=mo,Mantap gopay gratis administrasi kirim ke semua bank... Tingkatkan terus,5,0,1.27.0,2024-07-24 12:43:11,,,1.27.0
5b6864e2-e56f-4d1a-8e46-76ff77a0f650,Muhamad Zakariawan,https://play-lh.googleusercontent.com/a/ACg8ocIgdFG9opcDy0_bFB8acnPxGfuf9TkPVwJ-NLm8ognOdVDP3w=mo,"Apk ribet, top up aja harus nunggu jam kerja gk kaya apk sebelah sat set.",1,0,1.27.0,2024-07-24 12:35:00,"Hai Kak Zakariawan, pastikan nomor tujuan sudah benar, sudah cek halaman Riwayat, dan coba keluar dan masuk kembali ke aplikasi. Jika saldo masih belum masuk, silakan laporkan melalui menu Bantuan > ketik 'Top up GoPay saya belum masuk' > isi formulir dan cantumkan kode psr-24-206-1443-12621 pada bagian 'Ceritakan lebih lanjut'. ^Oca",2024-07-24 14:43:30,1.27.0
c7d4a214-d3f3-48fe-9857-7be669ea98f9,Speed Net,https://play-lh.googleusercontent.com/a/ACg8ocK5pe-Qdqo5h4yON8SUWdjnqbzxgMq5kuiGWEgN_DWO6esxbg=mo,mantappp,5,0,1.27.0,2024-07-24 12:34:59,,,1.27.0
9d7f0d16-9610-4862-bc95-bb496b99a032,Muhamjah Muhamjah,https://play-lh.googleusercontent.com/a/ACg8ocIg1IxMTdkFTC6XO1Y-LlkjbbhlZyh-IYuiRyKq-7l4vNLmTQ=mo,pemakaian simpel mudah dan gk terlalu susah,5,0,1.24.1,2024-07-24 12:31:12,,,1.24.1
3c1a2b30-bb07-4674-90c8-f74204aab135,Rupi Rupi,https://play-lh.googleusercontent.com/a/ACg8ocLBR5eVj4UE4zsXwvNRYo-KI4zdvjk6rjN20qFa7rs9kT4nnw=mo,Lemot,1,0,1.27.0,2024-07-24 12:27:39,"Hai Kak Rupi, mohon maaf atas ketidaknyamanannya. Pastikan kamu sudah menggunakan aplikasi GoPay versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Oca",2024-07-24 14:41:02,1.27.0
ef6fe1b6-31d0-4d2e-8761-20121c337ee6,Neily Fathatul Maula,https://play-lh.googleusercontent.com/a-/ALV-UjU7jv1740tUkrGwnBbM7vJzCq3-xlf9XjHSIeBwBBjkKKG8yCs,MantaPPP,5,0,1.24.1,2024-07-24 12:25:20,,,1.24.1
f32443ab-1d63-43b5-90a4-d6d29b869b24,Bangkitwijanarko,https://play-lh.googleusercontent.com/a-/ALV-UjUAXaa_nVt8SwUrWV1MJPYNt4Ms7afyrpShA63K8VlWOD9iGGw,Parah mau TF ke rekening sendiri aja ribet banget minta KTP.mau digunakan apa KTP saya.coba lihat apk sebelah tidak seribet ini.parah parah.,1,0,1.27.0,2024-07-24 12:24:47,"Hai Kak Bangkit, mohon maaf atas ketidaknyamanannya. Terkait ketentuan transfer, pastikan status upgrade GoPay Plus sudah 'Diterima', nomor penerima valid dan tidak terblokir. Jika kamu memiliki pertanyaan atau keluhan terkait layanan GoPay, silakan kunjungi menu Bantuan di aplikasi GoPay kamu atau email ke customerservice@gopay.co.id. ^Oca",2024-07-24 14:38:29,1.27.0
64d4d758-28d6-4cd8-b3a2-f37c4b193b22,Asep Danu,https://play-lh.googleusercontent.com/a-/ALV-UjUwjltgSpGXp5-Rlek2CCaBPRBO__qcnmKXhoLpYnCN8nQaJZx5,"Aplikasi yang sangat mudah dan memudahkan, godjobs",5,1,1.27.0,2024-07-24 12:24:36,,,1.27.0
55379150-98a3-40b6-aff2-f8a4f190efcd,ilmia official,https://play-lh.googleusercontent.com/a-/ALV-UjW16CQ-yxygfFap15ucqrzSEACDcCT52yLpLbNZ-mR0uO9wVbBy,Mantap,5,0,1.26.1,2024-07-24 12:24:35,,,1.26.1
22cbc55a-1565-4c17-ac7a-279a5c40905b,Budi Yono,https://play-lh.googleusercontent.com/a/ACg8ocIWPARRVVqNapdvPUNc9F92cP01qK-0pON0iEp301cmpt9aWQ=mo,"rekomendasi, banyak cash back nya",5,0,1.27.0,2024-07-24 12:23:17,,,1.27.0
4660228f-b729-4ef9-9255-11ebd7eae8c8,El Johnson Fahalin,https://play-lh.googleusercontent.com/a/ACg8ocJL3LdwmVEnKa5b57FNOIlqB7bjAac54jQNaPZY0W74IpCTyQ=mo,klo bisa kasih promo untuk pembelian token,4,0,1.27.0,2024-07-24 12:16:58,,,1.27.0
892dee7b-c82a-4aee-8179-22f63763918b,iwanes oke,https://play-lh.googleusercontent.com/a/ACg8ocIxpTN0v1s7h84RxH1gA45A796etFykr5Do88IVqk-DYnV8dw=mo,Membantu dan mudah di gunakan,5,0,1.27.0,2024-07-24 12:16:23,,,1.27.0
d991d374-2766-4982-8816-0437fbfb926f,Tika cantik,https://play-lh.googleusercontent.com/a/ACg8ocILcTMpJb_VoFeh-GIgFWaWlxe9OeuvLgzHav8H0oHDNergYw=mo,aku suka banget tapi sayang nya aku nggak tau cara ngasih saldo,5,0,1.26.1,2024-07-24 12:07:41,,,1.26.1
03850157-dcd4-416a-8d4c-7101611b11e6,iman kumenk,https://play-lh.googleusercontent.com/a-/ALV-UjWLH2zc0GPOZ1jlww6K3timu1WlJTrMRVB56yPYGXZ_cJhT65s,Parah banget saldo saya terus di ambil kouta tidak aktif sama sekali,1,0,1.26.1,2024-07-24 12:06:51,"Hai Kak Iman, mohon maaf atas ketidaknyamanannya. Jika pulsa/paket data belum masuk, mohon menunggu hingga 1x24 jam terlebih dahulu. Jika sudah 1x24 jam namun pulsa/paket data belum juga masuk, silakan laporkan detailnya melalui email customerservice@gopay.co.id dan lampirkan kode psr-24-206-1349-35880 pada subjek email ya. ^Oca",2024-07-24 13:49:55,1.26.1
809455ba-bd34-46f9-b2d7-b21f8c2ecc94,habib salim,https://play-lh.googleusercontent.com/a/ACg8ocIq2sIA_MFTINSeAELEg5W9VT6gIVrMkBOGRBDvOWittlkiKA=mo,Ok,5,0,1.27.0,2024-07-24 12:06:07,,,1.27.0
4fc9b756-daa6-4aba-999b-02118b22f780,Idham Arman,https://play-lh.googleusercontent.com/a/ACg8ocLnWoP09hjiK7kTnoYSitW_GqOxm6Hj-pvLhzzCY9S1ls_5XQ=mo,Terbaik Proses Mudah Gampang Dan Tidak Ribet,5,0,1.27.0,2024-07-24 12:03:36,,,1.27.0
8cf8b50d-89c6-4243-8bd1-31e56d03a346,Aang Buntaran,https://play-lh.googleusercontent.com/a-/ALV-UjWCiUiBYWthznQjFJ8zMXXaiOlJqvYTBqwhC7sbP4iBCjUOakg,Merespon semua aduan,5,0,1.27.0,2024-07-24 12:02:14,,,1.27.0
4775cf84-f295-478c-83b5-a668cb578e1a,Ahmad Riski,https://play-lh.googleusercontent.com/a/ACg8ocJ6KEFqN6q2leNSAAuOy0TCCAzLieCfDq02B5R6-ENDGX6U4g=mo,Sangat bijak,5,0,1.27.0,2024-07-24 12:01:40,,,1.27.0
93b8a453-5081-42db-957a-b9c6c3dc8a42,simplisius lowam,https://play-lh.googleusercontent.com/a-/ALV-UjXugjeXIUQwWB6NQx6-FsGKsLMC-rWCrl9iE35U4ZCGOpEtfsi3,Good,5,0,1.27.0,2024-07-24 12:00:34,,,1.27.0
f97f7b26-e828-4358-8205-1e5136f429c2,Ajat Sudrajat,https://play-lh.googleusercontent.com/a/ACg8ocIJ2Hrvo8i5r2jWugQzgSpHqOw8n1pVihsqSTLYo-wq-DEITg=mo,Bagus banget,5,0,1.27.0,2024-07-24 11:59:40,,,1.27.0
d0287943-ec77-4d8e-b1e4-6f8fc8a688d4,Dhea Syafitri,https://play-lh.googleusercontent.com/a-/ALV-UjU8v9ChHWrotFojWbWCMeOPNLy-mDS2SjrG7QSAgqdu9oXqG9t9,Mantap,5,0,1.27.0,2024-07-24 11:58:15,,,1.27.0
8c9a31b0-e54e-497a-b339-94197c7a5709,Sinang Hadi,https://play-lh.googleusercontent.com/a/ACg8ocKRpMejACCNgSQMkvZn3KbI_Pa2oRElUlaJ-drRCN9A9uIC6Q=mo,Kalo top up di gopay murah,5,0,1.27.0,2024-07-24 11:48:50,,,1.27.0
274c514e-abe0-4aea-a8bb-3561d3421120,inoss ambassador,https://play-lh.googleusercontent.com/a/ACg8ocID01IrRBjBhH1FzWnSo6VXpae8hgiH6cd7JNHvqMzryfVG7Q=mo,Sangat membantu,5,0,1.26.1,2024-07-24 11:47:32,,,1.26.1
7baeae50-407c-4354-ba13-72cb44c55c92,NOLEP GT,https://play-lh.googleusercontent.com/a-/ALV-UjXptUuKLxhaa8yXCda7ibaH288AwxCBmL5-XEExGOFHzxHgQdY,aplikasi keren,5,0,1.27.0,2024-07-24 11:44:33,,,1.27.0
4d2903a2-e3ce-4b98-8903-592f046d4b3a,INDRA YADI,https://play-lh.googleusercontent.com/a-/ALV-UjVr3K4kzFlrdw6F7fApWO9I-NXzVr4zKJCMo8dJ8MGtIPB7D3c,Ok,5,0,1.26.1,2024-07-24 11:43:54,,,1.26.1
5fc0a441-29d6-4a46-9d0f-8f117896993d,marlindo aponno,https://play-lh.googleusercontent.com/a-/ALV-UjUD8dPHdU6h-CvwAdfG3isK0O4m3dqaRALWwoo0MzVgT1kT6WZw,Good,5,0,1.24.1,2024-07-24 11:43:36,,,1.24.1
c1863b70-c4eb-4b62-b584-455c355d47a9,Arya dharma hadi,https://play-lh.googleusercontent.com/a-/ALV-UjUAmROP1CKkT6mlk9f-pC5K7moKFBhYyRN60dIidqrRqCIjc1h1,keren banget,5,0,1.26.1,2024-07-24 11:42:20,,,1.26.1
9f59ec9d-e67b-46d0-bc09-ab6645b78129,Linda Bong,https://play-lh.googleusercontent.com/a/ACg8ocJ3lH3e9thZ8E0c3AqsOtqsNBVNzjLRCdhDH4SikNW1UidvZQ=mo,Keren,5,0,1.27.0,2024-07-24 11:39:54,,,1.27.0
6bb877e4-bb57-4ca4-a215-651f91bac867,Stefanus Sutarmin,https://play-lh.googleusercontent.com/a-/ALV-UjU4S3U7DcYg2_3Lgsw7AJmZtEgtowU2G0GN9fq2sSL7bSXXGkv3,mantab 👍👍👍,5,0,1.27.0,2024-07-24 11:38:06,,,1.27.0
a09b04bb-df0d-4aa3-b9c0-bd65b1fd1ecb,Hasbunallah Waniimalwakil,https://play-lh.googleusercontent.com/a-/ALV-UjVj1T9FWHJf9mKebc7FCn-Cn8Eiowk_ABcgbxIKVCIje1fwFdX8,Mantap,5,0,1.27.0,2024-07-24 11:37:45,,,1.27.0
00405d0d-689a-47f7-8c56-aff7937d4f4c,Adell Febian,https://play-lh.googleusercontent.com/a/ACg8ocIUjmeKd6d9vpKLNl43tgLNDSKPad-VIltJ99msN8nLgBcr4g=mo,Luarbiasa bagus sangat membantu,5,0,1.27.0,2024-07-24 11:34:48,,,1.27.0
571a3a06-3f46-4af6-a4bf-531a02cd39e1,Dudung Adha,https://play-lh.googleusercontent.com/a/ACg8ocICtDZWAtGGpczLwmt5VH2zO3dWzQvr8qDQFQJo6Au-vMc8dw=mo,"ok,bagus sangat membantu, trmaksih gopay",5,0,1.26.1,2024-07-24 11:24:07,,,1.26.1
c6faaa3f-fb0d-4d0e-a9ff-da86e7e8b655,Zamm ft public,https://play-lh.googleusercontent.com/a/ACg8ocLGV0dBLqlQwE1_BjH9sjtGQz1C7eoJ_T1UElYxgf3xKixHig=mo,"apk nya bagus,cuma klo tarik tunai suka lama muncul kode nya",5,1,1.27.0,2024-07-24 11:22:37,,,1.27.0
2e906c08-b310-46e3-9bb8-c859f5378629,Ardy Ansah1994,https://play-lh.googleusercontent.com/a/ACg8ocKrdMSGL-1bv1zvY6Nva0zEakshs8A7kwZf7vDaqpctNRz9GQ=mo,Eh eh eh eh? 9d Dee E2kj,1,0,1.27.0,2024-07-24 11:19:44,,,1.27.0
3af60be0-e8a8-4207-8802-4f5bf56db80c,Andreas Russel,https://play-lh.googleusercontent.com/a/ACg8ocLCrYmEKG5j89zQggRiW8LOIemGpVKtqUkWtMA_DxZzCPx4rQ=mo,Bagus dan mudah di gunakan.,5,0,1.21.0,2024-07-24 11:19:38,,,1.21.0
e70f1698-df64-4f7c-baaa-562b64fc7d2c,Gial Stengki,https://play-lh.googleusercontent.com/a/ACg8ocLtJQdCPETzENpBQJx5OMnowjXy75lJYkh4nTncrdTViY2yEw=mo,Undangan pertama teman dibayar untuk selanjutnya gak di bayar curang lah,1,0,1.27.0,2024-07-24 11:18:56,"Hai Kak Gial, mohon maaf atas ketidaknyamanannya. Fitur “undang teman” di aplikasi GoPay akan selalu ada, namun pemberian insentif hanya akan berlaku di waktu waktu tertentu saat campaign sedang berlangsung dan selama quota insentif masih ada. Semoga informasi ini membantu ya. ^Oca",2024-07-24 12:57:40,1.27.0
